subject,activity,window_id,ECG_Rate_Mean,EDA_Tonic_SD,HRV_AI,HRV_ApEn,HRV_C1a,HRV_C1d,HRV_C2a,HRV_C2d,HRV_CD,HRV_CMSEn,HRV_CSI,HRV_CSI_Modified,HRV_CVI,HRV_CVNN,HRV_CVSD,HRV_Ca,HRV_Cd,HRV_DFA_alpha1,HRV_FuzzyEn,HRV_GI,HRV_HF,HRV_HFD,HRV_HFn,HRV_HTI,HRV_IALS,HRV_IQRNN,HRV_KFD,HRV_LF,HRV_LFHF,HRV_LFn,HRV_LZC,HRV_LnHF,HRV_MCVNN,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Width,HRV_MSEn,HRV_MadNN,HRV_MaxNN,HRV_MeanNN,HRV_MedianNN,HRV_MinNN,HRV_PAS,HRV_PI,HRV_PIP,HRV_PSS,HRV_Prc20NN,HRV_Prc80NN,HRV_RCMSEn,HRV_RMSSD,HRV_S,HRV_SD1,HRV_SD1SD2,HRV_SD1a,HRV_SD1d,HRV_SD2,HRV_SD2a,HRV_SD2d,HRV_SDANN1,HRV_SDANN2,HRV_SDANN5,HRV_SDNN,HRV_SDNNI1,HRV_SDNNI2,HRV_SDNNI5,HRV_SDNNa,HRV_SDNNd,HRV_SDRMSSD,HRV_SDSD,HRV_SI,HRV_SampEn,HRV_ShanEn,HRV_Symbolic_EqualProb4_0V,HRV_Symbolic_EqualProb4_1V,HRV_Symbolic_EqualProb4_2LV,HRV_Symbolic_EqualProb4_2UV,HRV_TINN,HRV_TP,HRV_ULF,HRV_VHF,HRV_VLF,HRV_pNN20,HRV_pNN50,RAV_CVSD,RAV_Mean,RAV_RMSSD,RAV_SD,RRV_ApEn,RRV_CVBB,RRV_CVSD,RRV_HF,RRV_MCVBB,RRV_MadBB,RRV_MeanBB,RRV_MedianBB,RRV_RMSSD,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_SDBB,RRV_SDSD,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Ratio,RSP_RVT,RSP_Rate_Mean,RSP_Symmetry_PeakTrough,RSP_Symmetry_RiseDecay,SCR_Peaks_Amplitude_Mean,SCR_Peaks_N
wfsl,Counting2,0,67.77365612067248,1479.3891471527877,43.31774702,0.24413282,0.66935356,0.33064644,0.50048514,0.49951486,1.76610497,0.0,2.42639121,481.15095784,4.20968024,0.08631223,0.06447043,0.525222,0.474778,1.20602326,1.28682814,43.47826087,0.06169286,1.79652586,1.0,8.0,0.51612903,70.75,2.11363466,,,,0.9375,-2.78558709,0.11286228,-0.35747003,-0.38967341,0.0001569,0.03529252,0.26156175,1.44251986,1.33567747,0.74961347,0.0,48.9258,511.0,443.1875,433.5,387.0,0.0,48.38709677,0.46875,0.75,410.0,487.6,0.0,28.57248846,3182.07292196,20.43147477,0.41213469,16.80277755,11.80960061,49.57475077,35.07164462,35.03763202,,,,38.25250361,,,,27.49866897,26.14481138,1.33878796,28.89446872,43.64943469,0.98082925,4.57781953,0.16666667,0.6,0.13333333,0.1,23.4375,0.06169286,,,,40.625,12.5,0.7160263769154251,5147.921866197015,3686.047842496743,3720.667999222985,0.0741079721537216,0.4801467731562566,0.6497044991122491,0.0598213971672582,0.5869740072202166,487.7754,864.5333333333333,831.0,561.6911962991765,405.69729688931466,424.3000381149196,1.0458537470381035,415.10289028602233,573.7426194789729,0.3851333333333333,0.4664375,1.2111065431885064,1747.2478295263863,41.04618466222358,0.5133712083022184,0.5431928388887356,2669.0727340765097,2.0
wfsl,Counting2,1,69.63799541707264,1024.2339584508472,59.00715275,0.29684476,0.30236854,0.69763146,0.56869002,0.43130998,1.74718911,,2.60750854,535.55354527,4.20892858,0.09208282,0.06413424,0.53414826,0.46585174,0.87684115,1.13824139,58.45896147,0.01291051,1.67252369,1.0,4.71428571,0.58064516,47.0,1.89652997,,,,0.91716257,-4.34971394,0.08294266,-0.51857392,-0.06990885,0.00085736,0.25982886,-0.53957189,1.27791458,1.31710641,2.11004615,,35.5824,522.0,430.21212121,429.0,350.0,0.25,54.83870968,0.54545455,0.77777778,400.4,456.6,,27.59132563,3176.57027351,19.69207256,0.38350785,10.89983723,16.55635537,51.34724743,38.72174957,33.72189095,,,,39.61514671,,,,28.44451038,26.56387427,1.43578265,27.84879609,57.90660669,,4.923182,0.41935484,0.41935484,0.09677419,0.06451613,101.5625,0.01291051,,,,33.33333333,12.12121212,0.622990925062875,5055.912113125276,3149.787364392511,3140.167204977265,0.1087482740024152,0.4728879481713221,0.5556068503089329,0.0363892250148335,0.7144023222060955,492.2231999999998,777.1764705882352,689.0,431.8045709577424,312.7945245418041,415.08751395361935,1.327029347977426,367.5173865435005,442.35825884306337,0.4002941176470587,0.3645,0.9105804555473918,1528.1331966053287,40.14121854981823,0.5540504189318579,0.4921123806841254,1543.3762846950967,2.0
wfsl,Counting3,0,75.57327735346402,216.10423043458223,39.7181649,0.26605477,0.69787781,0.30212219,0.64345313,0.35654687,2.23160839,0.0,3.33648396,655.36735561,4.06310248,0.09364641,0.0524508,0.6480439,0.3519561,1.49672756,0.86966552,39.72125436,0.03691194,1.64932091,0.90479285,4.625,0.67647059,38.0,1.79035031,,,,0.98557226,-3.29922008,0.08721176,-0.59753922,0.1320677,7.96149855e-05,0.02400645,0.4611283,1.55895824,1.62666251,0.69412352,0.0,34.0998,479.0,396.24324324,391.0,338.0,0.4,55.88235294,0.64864865,0.86956522,366.2,432.0,0.0,20.78327319,2270.55681939,14.71792989,0.29971671,12.451047,8.19233091,49.10613707,39.39074816,29.32203366,,,,37.10675695,,,,29.21180936,21.52784178,1.78541448,20.81429606,39.70828576,1.25276297,4.99323715,0.28571429,0.4,0.05714286,0.25714286,62.5,0.04079602,,0.00388407,,29.72972973,2.7027027,0.9808763638932392,7130.558650777896,6994.196441902504,4361.692868293108,0.1053605156578263,0.5879829714446935,0.6697889819071108,0.0173754387171221,0.5432047058823529,646.4136,1236.4545454545455,1190.0,828.1636311744195,613.781991698464,824.8460535889179,1.3438746407440127,727.0142176926615,868.0188170003382,0.5956363636363636,0.5956666666666667,1.000050875050875,1841.3758263779253,26.637586844336475,0.4641393726959699,0.513269078344618,155.11002149152378,3.0
wfsl,Counting3,1,74.44710363153918,168.92652496089698,48.01386669,0.28891507,0.40833396,0.59166604,0.58885116,0.41114884,1.8519257,0.40235948,2.86430421,650.9205385,4.25599853,0.10531224,0.06861244,0.56921965,0.43078035,1.5708334,1.0249264,47.75280899,0.02055468,1.53804472,0.73138748,9.0,0.4516129,69.25,2.3228992,,,,0.86165417,-3.88466664,0.1191375,-0.37260304,-0.7756497,0.00062891,0.184059,-0.85598381,2.06779616,1.83464156,1.83014257,0.0,46.7019,478.0,403.16666667,392.0,346.0,0.0,54.83870968,0.47222222,0.64285714,364.0,441.0,0.57564627,27.66224864,3540.2050433,19.83488566,0.34912493,12.68162172,15.26530091,56.81314648,43.59649864,36.42909441,,,,42.45838299,,,,32.10512594,27.92944979,1.53488545,28.05076431,47.48840599,1.60943791,4.94770278,0.14705882,0.5,0.20588235,0.14705882,54.6875,0.02810368,,0.007549,,38.88888889,11.11111111,0.8582831635362395,5009.767306871779,4299.798932722337,2804.615314720667,0.0332689204541627,0.8165096798420282,1.1304227787403482,0.0106595001842074,0.7990433684210526,759.0912,1211.6363636363635,950.0,1369.661345004669,1020.5247125321802,957.0836014696,0.9378348115596664,989.3128193576864,1443.2398891999133,0.6095454545454545,0.613,1.0056674123788218,942.0801455847188,31.33273726296914,0.5248395033862683,0.4929726252895306,11.465013379920212,5.0
wfsl,Math,0,67.63446045701043,1029.8995627944616,52.16991688,0.26899825,0.42456429,0.57543571,0.48791159,0.51208841,1.89800063,0.0,2.62389589,667.28877027,4.39178783,0.10703999,0.07601344,0.47987096,0.52012904,1.43330265,1.17280619,52.20883534,0.04530476,1.62379221,0.78613011,8.25,0.34375,85.0,2.27634609,,,,0.91716257,-3.09434317,0.14326247,-0.33584677,-1.09319898,0.0041538,0.46373259,-0.67733884,2.27505974,1.90679344,2.24343001,0.0,63.7518,520.0,443.90909091,445.0,361.0,0.0,50.0,0.3030303,0.45454545,400.2,497.8,0.0,33.74305484,4839.69200594,24.23040237,0.38111268,15.795569,18.38916231,63.57805322,44.40969509,45.49667936,,,,47.516026,,,,33.32957409,34.69948935,1.40817203,34.26696366,52.23700656,1.5040774,4.98378806,0.35483871,0.41935484,0.19354839,0.03225806,54.6875,0.0576301,,0.01232534,,42.42424242,12.12121212,0.7977273415870574,5044.353799905385,4024.018946823094,2961.0439203528767,0.0953101798043252,0.3508428123763054,0.5562219712385541,0.0661536095922044,0.3557333672949567,349.1523,1045.0833333333333,981.5,581.2983117752256,430.0758601160328,289.6788399297233,0.6735528933234455,366.65997583427054,608.2191142253677,0.5869166666666666,0.4713076923076923,0.803023187234461,1400.5599154874624,30.03440151540024,0.4258034909760489,0.4062588276374462,1270.1028907517796,2.0
wfsl,Math,1,69.11019708773547,384.1983201780767,48.98761058,0.30583483,0.50751132,0.49248868,0.52276181,0.47723819,2.01698738,,3.23782395,818.55343966,4.29533438,0.10607531,0.06254919,0.52143342,0.47856658,1.60624348,1.18073053,48.9626556,0.01725175,1.48895275,1.0,8.25,0.38709677,78.0,2.39565639,,,,0.61144171,-4.05984189,0.13287453,-0.74068771,0.6054053,7.05731555e-05,0.01807261,0.67624499,1.55427826,1.70102384,0.6096929,,56.3388,529.0,434.45454545,424.0,365.0,0.0,51.61290323,0.36363636,0.5,390.4,476.6,,27.17478151,3875.82601481,19.52003468,0.30884941,13.90810857,13.70071814,63.20243574,45.69679512,43.66177732,,,,46.08490189,,,,33.77597199,32.35784662,1.69587019,27.60549779,48.9486654,,4.74136382,0.25806452,0.48387097,0.16129032,0.09677419,31.25,0.01725175,,,,48.48484848,6.06060606,0.6892712108287092,4303.201538887653,2966.0729351490577,1994.820698385072,0.0689928714869516,0.4367950109442606,0.6162383682109114,0.0197816948616478,0.3174662251655629,215.7183,796.375,679.5,490.7568304839645,356.38098260415745,339.1098571821456,0.951537466180693,347.8526268407355,503.9988189706496,0.3089375,0.4800588235294117,1.5539027263747904,1142.2750531832908,39.013218974434345,0.5057676747013704,0.5771272697667186,7.163240682846813,3.0
wfsl,Reading,0,70.88985068167867,482.7582131953304,43.73996489,0.25935838,0.55976907,0.44023093,0.54700753,0.45299247,2.11201909,0.0,3.74142867,925.71375284,4.21384102,0.10657722,0.05460622,0.54786633,0.45213367,1.65554663,1.00071814,43.53741497,0.01736968,1.3356712,1.0,8.5,0.46875,82.0,1.99286887,,,,0.7481563,-4.05302888,0.12840069,-0.4865687,0.02737418,0.00038941,0.14894188,-0.24346569,1.97521826,1.95300607,1.65376345,0.0,55.5975,503.0,423.73529412,433.0,344.0,0.6,56.25,0.44117647,0.73333333,376.0,465.0,0.0,23.13858119,3212.70546712,16.53262385,0.26727758,12.43105989,11.02412128,61.85563287,45.74839958,41.63175776,,,,45.1605277,,,,33.52198767,30.45270517,1.95174144,23.38066088,43.37265026,1.60943791,4.79334519,0.3125,0.5625,0.0625,0.0625,101.5625,0.01736968,,,,32.35294118,5.88235294,0.7843095733618123,7004.444973933143,5493.653249141794,3951.87358955065,0.0953101798043252,0.5431060335024707,0.7053910106225857,0.0299961972082736,0.3369190952130457,320.2416,1041.4166666666667,950.5,734.6059549792045,544.7682159330784,585.6906826624236,1.0751190424339518,565.5996750566981,770.4185993223542,0.6455,0.3883076923076923,0.6015611034975868,1637.9718224124576,31.364968797173976,0.459073134442927,0.4105448855067282,18.584303313436227,4.0
wfsl,Reading,1,72.62755958266575,258.3911653539443,52.62745484,0.30050748,0.54905523,0.45094477,0.54861889,0.45138111,2.00125592,0.0,2.66575752,485.37601622,4.09469469,0.08530973,0.05749941,0.54867277,0.45132723,1.35886533,1.09247375,52.37226277,0.03867677,1.66933434,0.90546901,7.0,0.55882353,49.5,1.96476931,,,,1.0258566,-3.25251604,0.07687556,-0.40881576,-0.37988364,0.00094915,0.12141729,0.09067875,1.75336635,1.64092697,1.23310101,0.0,31.1346,483.0,413.97142857,405.0,360.0,0.125,47.05882353,0.51428571,0.73684211,387.2,457.2,0.0,23.80311398,2441.88149786,17.07564172,0.37512789,12.65928812,11.47262882,45.51952041,33.71576804,30.58224523,,,,35.31579026,,,,25.46576712,23.09648172,1.48366261,24.1486041,52.13577119,1.22377543,4.87914337,0.3030303,0.54545455,0.03030303,0.12121212,46.875,0.04271463,,0.00403786,,25.71428571,8.57142857,0.6604807242875201,8690.225378829327,5739.726352430983,5435.0260846648935,0.1053605156578263,0.5164147580354309,0.8200517182882763,0.0648809184580097,0.5634156862745098,603.4182,1168.5454545454545,1071.0,958.2677078979548,710.8644033850619,472.2134532756828,0.6642806293676426,603.4541181624935,1005.3140802754132,0.759090909090909,0.4063333333333334,0.5352894211576847,1705.1480077729543,28.18223861509756,0.4897841087363498,0.3832600628604907,18.32175686267352,2.0
wfsl,Speaking,0,68.64494008570638,804.9545083323679,51.52640433,0.08922633,0.45168056,0.54831944,0.58206854,0.41793146,2.50806861,,2.26482885,502.3710805,4.3369431,0.09674794,0.07795169,0.56078604,0.43921396,1.2659364,1.40651401,51.558753,0.05425975,1.80785224,0.85338795,8.25,0.51612903,58.0,2.30791123,,,,1.070023,-2.91397255,0.10831781,-0.33413501,-1.05696806,0.00054288,0.1412045,-0.62080101,1.77010859,1.52034382,1.50583179,,47.4432,529.0,437.33333333,438.0,368.0,0.33333333,54.83870968,0.48484848,0.6875,400.2,469.6,,34.09087121,4265.52987106,24.48464792,0.44153447,16.46011798,18.13568928,55.45353693,42.30739795,35.84939103,,,,42.3110998,,,,32.10024459,28.4084676,1.24112697,34.62652116,51.58015848,,4.635007,0.29032258,0.5483871,0.09677419,0.06451613,31.25,0.06358158,,0.00932183,,45.45454545,12.12121212,0.9963903926337148,5043.416379353021,5025.211626438865,3319.9510106482726,0.0800427076735359,0.5306510530647094,0.6578366640842729,0.0573690905527247,0.7298719424460431,710.1654,871.7857142857143,973.0,573.4926060820394,419.0948044633876,502.3773327213664,1.1987200207948518,462.6140073324842,592.6895563922232,0.4720714285714286,0.3879333333333333,0.8217682957583093,1513.8814511214568,39.35393813166021,0.6447665324522287,0.4445587938036019,1667.9597158847123,2.0
wfsl,Speaking,1,72.18720944572162,497.75068813359337,51.97302691,0.25878233,0.48387821,0.51612179,0.52989487,0.47010513,1.84953934,0.0,2.84204777,459.5310324,3.96373557,0.07316342,0.04771574,0.52482016,0.47517984,1.40338913,1.22967912,52.14953271,0.02468657,1.57502034,0.69153193,5.0,0.41935484,50.0,1.99693967,,,,1.0258566,-3.70149578,0.09463404,-0.38655378,-0.49294954,0.00206944,0.2671712,-0.20913359,1.98595701,1.78325297,1.78678532,0.0,40.0302,465.0,415.54285714,423.0,368.0,0.0,51.61290323,0.42857143,0.46153846,385.8,442.4,0.0,19.82793632,1806.19841913,14.22302933,0.35185897,9.89949494,10.22400621,40.42252884,29.42512653,27.71538862,,,,30.40253749,,,,21.95265441,20.88867001,1.53331829,20.11440097,52.33470871,1.46633707,4.4004323,0.27272727,0.39393939,0.21212121,0.12121212,70.3125,0.03569838,,0.01101181,,28.57142857,0.0,0.6466329772421687,4890.715253363238,3162.4977651259583,1839.9900552614176,0.0249130536405557,0.4429240974388636,0.6509337742091884,0.0425162533887542,0.6799894736842105,542.6315999999999,805.2666666666667,798.0,524.1752705781857,384.6079350926911,326.3534646403864,0.8485354431435085,356.67201153093555,543.9177580043948,0.4555333333333333,0.356625,0.7828735548075517,1559.9376820663963,37.73602683990906,0.5137404979481872,0.4069859498173102,42.60376541677452,6.0
wfsl,Stroop,0,64.84162690046496,1231.8747360148743,46.14703353,0.22417852,0.55556518,0.44443482,0.40836363,0.59163637,2.16954936,,1.73449906,239.63861105,4.04159138,0.06093948,0.05995322,0.44519401,0.55480599,1.03023571,1.53475849,46.24277457,0.0693705,1.78035596,1.0,6.2,0.53333333,43.0,2.45857841,,,,0.95887671,-2.66829361,0.07317554,-0.35829997,-0.62255735,0.00016246,0.0638716,-0.26139721,1.33800481,1.17971729,1.11706062,,34.0998,514.0,462.74193548,466.0,407.0,0.28571429,53.33333333,0.48387097,0.6875,436.0,484.0,,27.74286695,2160.83331732,19.91354879,0.57653534,14.87186652,13.30154256,34.54003175,22.07223252,26.56746779,,,,28.19925264,,,,18.81961559,21.00906208,1.01645056,28.16201077,46.34383016,,4.76064792,0.06896552,0.48275862,0.13793103,0.31034483,23.4375,0.0693705,,,,54.83870968,6.4516129,0.4574898270457939,8465.464429869737,3872.863857883426,3618.251960973449,0.0800427076735359,0.4346193834694524,0.5386807310682199,0.0322232250490017,0.2666925443786981,225.3551999999999,868.7142857142857,845.0,467.9596465179778,344.31112942534094,408.10912136958535,1.185291692576781,377.5600672682486,486.9294689093152,0.4691428571428571,0.4007333333333333,0.8541818920016241,3238.5309099791766,35.95550121598196,0.5341418158772139,0.4584332023808311,674.9230322130588,1.0
wfsl,Stroop,1,66.84312936538814,1367.4666685197196,45.29107774,0.30102305,0.63612978,0.36387022,0.49898603,0.50101397,1.65848482,0.0,2.36064876,309.8781715,3.86328785,0.05615913,0.04327604,0.51995365,0.48004635,1.44603482,1.37677816,45.27162978,0.05210387,1.88722246,0.81256782,3.66666667,0.4375,42.0,2.39544818,,,,0.91716257,-2.95451604,0.05839562,-0.79915622,0.83057192,9.92239819e-05,0.02076396,0.68873563,1.34421677,1.5374368,0.64588338,0.0,26.6868,490.0,448.42424242,457.0,400.0,0.0,46.875,0.39393939,0.64285714,424.4,470.4,0.0,19.40602355,1433.2361021,13.9017107,0.42361236,11.11958458,8.40986364,32.81705614,23.18162171,23.2286803,,,,25.18311724,,,,18.18010927,17.46850587,1.2976959,19.65998782,45.25895451,1.87180218,4.74136382,0.22580645,0.41935484,0.19354839,0.16129032,70.3125,0.06412249,,0.01201862,,33.33333333,0.0,0.5559338423910901,6604.5031154173175,3671.6667940378734,2547.7416682779744,0.1648298988883993,0.4671424561901961,0.7716656904515551,0.0268118548091839,0.4934385208012327,320.2416,660.3684210526316,649.0,509.5836535839822,370.61709050956864,230.1528890524324,0.6209991253668056,308.486126200968,524.1317158458888,0.3091578947368421,0.3389999999999999,1.0965270684371806,2234.011062088645,48.87207179432787,0.5637225529384687,0.4936468369089891,549.3640990111094,2.0
wfsl,Video1,0,63.33840271707111,588.8601572831706,53.23287604,0.31869809,0.43098252,0.56901748,0.4675795,0.5324205,1.68612592,0.0,1.51671178,162.96857842,3.88149857,0.04847598,0.05203675,0.45646712,0.54353288,0.39719643,1.53661432,53.35515548,0.01216867,1.99617114,0.29573782,3.44444444,0.6,21.5,2.20860226,,,,1.11868949,-4.408891,0.03737647,-0.50188125,-0.01842537,4.30497321e-05,0.03102017,0.04531464,0.4902086,0.49191993,0.90967563,0.0,17.7912,529.0,473.96774194,476.0,408.0,0.0,43.33333333,0.5483871,0.94444444,456.0,489.0,0.0,24.66373856,1494.61199481,17.71078313,0.65932105,11.64488936,13.38037678,26.86215344,18.36828278,19.60054783,,,,22.97605111,,,,15.37851197,16.78117931,0.93157212,25.0468297,53.47553433,1.79175947,4.60726446,0.06896552,0.34482759,0.20689655,0.37931034,78.125,0.0411468,,0.02897814,,48.38709677,3.22580645,0.1870933257210784,8643.105516705718,1617.0673556786726,2233.330503918808,0.2231435513142097,0.1492591325558154,0.2072798698275671,0.0202443658425831,0.188556764882742,313.5699,1679.8333333333333,1663.0,348.19563466534146,260.69733408686784,240.35064662557764,0.9219528364854302,250.7304661716773,368.6817055401583,0.548,1.0932857142857144,1.9950469238790407,2834.186512718446,18.24554884396129,0.6460184188626149,0.6581187494873635,1580.0397715942065,1.0
wfsl,Video1,1,61.14911095154206,607.2263270806601,50.79901086,0.01314287,0.54538445,0.45461555,0.51408087,0.48591913,2.06516299,,1.44735481,136.18692806,3.78654582,0.04347459,0.04596686,0.52419704,0.47580296,0.81248409,1.58574965,50.88062622,0.06098646,1.84397052,1.0,5.8,0.57142857,28.0,2.27410338,,,,1.34013269,-2.79710338,0.04529328,-0.51673127,0.09914525,0.00042385,0.1369564,-0.06922513,1.09657955,1.12238141,1.54213417,,22.239,525.0,491.06896552,491.0,446.0,0.0,50.0,0.51724138,0.875,476.4,510.0,,22.57289778,1201.09044832,16.25269615,0.69091559,12.0038574,10.95952148,23.52341792,16.8661573,16.39768059,,,,21.34902312,,,,14.63830343,13.94623676,0.94578123,22.98478333,50.96742287,,4.65108444,0.0,0.55555556,0.14814815,0.2962963,46.875,0.06098646,,,,34.48275862,3.44827586,0.0973657647583896,10308.653649090773,1003.7099461730866,675.9100718064819,0.0541153209097684,0.2139356523117532,0.332525126857684,0.027225805067954,0.0497709489993544,77.09519999999999,1737.5,1549.0,577.762407915226,451.8847751363173,268.59179064148634,0.5943811463009833,371.7131958916713,639.0615776276962,0.6303333333333333,1.0695714285714286,1.6968346302032185,2690.428374091838,17.31307553614858,0.6663961929307523,0.6290806330819343,5.212159473981998,3.0
wfsl,Video1,2,59.77045133653173,757.12677033928,51.92418335,0.21593055,0.46323964,0.53676036,0.36306509,0.63693491,1.7672755,0.0,1.49904991,194.71834423,4.05136545,0.05471927,0.05997101,0.393937,0.606063,0.6044746,1.4929586,51.85185185,0.03274855,2.00527787,0.47026319,5.8,0.60714286,35.0,4.68781392,,,,1.1726161,-3.41889659,0.05369577,-0.70859737,0.49991562,0.00011074,0.02260307,0.86535324,0.62373573,0.74218878,0.56785494,0.0,26.6868,560.0,501.89655172,497.0,459.0,0.0,39.28571429,0.55172414,0.88235294,480.0,521.4,0.0,30.09924062,2210.01562269,21.66280491,0.66708919,14.75164774,15.87917341,32.47362585,19.56694507,25.916617,,,,27.4634105,,,,17.32738368,21.49208208,0.91242868,30.6358325,51.78022886,1.38629436,4.78901548,0.03703704,0.40740741,0.18518519,0.37037037,39.0625,0.06963877,,0.03689022,,58.62068966,6.89655172,0.0850543479691694,9140.043343968557,777.4004270311922,1114.9981571267213,0.2797765635793419,0.2601431217422526,0.4384043244654564,0.0601747024260081,0.322589753320683,510.0144,1557.142857142857,1581.0,682.658162381925,523.8725831090355,231.8127168950957,0.4424982798667431,405.0800038557933,740.8677119882244,0.6070000000000001,0.977625,1.6105848434925862,2524.4248869938483,19.614339889910863,0.6656109684270621,0.6094311522429884,6.651976589762812,19.0
wfsl,Video1,3,59.050664564726354,712.9770797955125,45.51210553,0.11033017,0.53524235,0.46475765,0.67447153,0.32552847,2.18118521,0.0,1.42593149,207.53474725,4.17188566,0.0632021,0.06997809,0.62841373,0.37158627,0.54078604,1.65199206,45.75866189,0.05987244,2.01082024,0.46824176,3.625,0.55555556,45.0,2.24363324,,,,1.34013269,-2.81553896,0.06458851,-0.74876576,0.79563263,0.00022161,0.04249657,0.77723717,0.52939441,0.72841918,0.80004891,0.0,32.6172,572.0,507.68965517,505.0,440.0,0.0,51.85185185,0.51724138,0.93333333,482.6,533.0,0.0,35.52715259,2916.85976697,25.51722885,0.70129596,18.71620411,17.44037461,36.38582018,29.88229717,20.75996691,,,,32.08705062,,,,24.93238838,19.17215289,0.90316978,36.08681112,45.99847328,1.09861229,4.58211893,0.03703704,0.66666667,0.11111111,0.18518519,62.5,0.12786651,,0.06799407,,58.62068966,10.34482759,0.2990150710990457,9448.10957600395,2825.127156620396,1886.5697312773912,0.1823215567939544,0.3020859423524829,0.3829231465075021,0.0188090569967393,0.386807156798959,594.5226,1525.2857142857142,1537.0,584.0672050372285,442.5193216120625,478.3197600529826,1.0809014130964991,460.7673723567799,625.8168262359203,0.6358571428571429,0.88375,1.3898562120871714,2618.6181542758336,19.46345786905369,0.6215770389761662,0.5744897835021215,10.58283623486192,8.0
wfsl,Video1,4,60.971763227667445,309.44537064468284,45.38662903,0.17852812,0.59127073,0.40872927,0.67419811,0.32580189,1.6703439,0.0,1.81072674,290.71691715,4.15338186,0.06658907,0.06269184,0.65475418,0.34524582,0.91545586,1.57385417,45.74468085,0.02253774,1.91562881,1.0,4.14285714,0.5,36.0,1.83114991,,,,1.1726161,-3.79256422,0.04538571,-0.4222798,-0.16792753,0.00010159,0.04060587,0.06761027,1.10010604,1.0272198,0.93780295,0.0,22.239,549.0,492.06896552,490.0,404.0,0.0,53.57142857,0.44827586,0.92857143,477.4,518.8,0.0,30.84870916,2795.19269766,22.16687552,0.55226445,17.0809619,14.20159094,40.13815427,32.95726493,22.91048051,,,,32.76641468,,,,26.24824347,19.06010627,1.06216485,31.348696,46.09143475,1.79175947,4.55608832,0.25925926,0.48148148,0.11111111,0.14814815,85.9375,0.02253774,,,,41.37931034,10.34482759,0.5267369669545993,10576.86529235613,5571.225943983039,3222.6782660584104,0.2231435513142097,0.2035713093302756,0.296879403536995,0.0253326186899038,0.0434332541567695,82.2843,1791.0,1894.5,531.711011734758,420.3413493816663,298.6200763512057,0.7104227951651296,364.5962150105236,594.45243712176,0.6906666666666667,1.064142857142857,1.5407473800330942,2304.9379428302404,16.537886388779064,0.7169404167716348,0.6413773515774717,14.64654085544941,3.0
wfsl,Video2,0,58.40237589707939,230.35628917840543,48.35521341,0.22737436,0.55048077,0.44951923,0.5018493,0.4981507,1.38988413,,1.16801999,100.75240482,3.80416002,0.03845513,0.04982976,0.52242731,0.47757269,0.49687354,1.81059702,48.35766423,0.02098368,1.9679558,1.0,4.5,0.61538462,25.0,4.56942343,,,,1.40885556,-3.86401047,0.03441238,-0.64167339,0.18171773,1.76466295e-06,0.00233629,0.79891752,0.4902471,0.52648693,0.25579845,,17.7912,553.0,514.0,517.0,480.0,0.0,46.15384615,0.55555556,1.0,495.4,525.8,,25.61249695,1250.80586221,18.46268586,0.85614973,13.70328428,12.38305294,21.56478611,15.27677977,15.22038107,,,,19.76593807,,,,14.51137485,13.87443693,0.77173023,26.11018074,48.36198069,,4.53266528,0.04,0.36,0.2,0.4,46.875,0.02098368,,,,48.14814815,0.0,0.1358839179011596,9040.298452042744,1228.431172659357,1150.7749425853244,0.2231435513142097,0.149368723459251,0.1409403019597948,0.002628678152336,0.17597373853211,306.8982,1788.6666666666667,1744.0,252.09522010541968,194.46233568483123,323.9520540656183,1.6658858535498282,267.1708566941137,275.01127249623784,0.6401666666666667,1.0407142857142857,1.62569271395098,2432.768274813116,16.21608483568214,0.6582227261466381,0.626963533604757,8.106062937531611,2.0
